0 -3.141592653589793 -1.2246467991473532e-16
1 -3.1101767270538954 -0.031410759078128236
2 -3.078760800517997 -0.06279051952931358
3 -3.0473448739820994 -0.09410831331851435
4 -3.015928947446201 -0.12533323356430454
5 -2.9845130209103035 -0.15643446504023098
6 -2.9530970943744057 -0.18738131458572457
7 -2.9216811678385075 -0.21814324139654276
8 -2.8902652413026098 -0.24868988716485482
9 -2.8588493147667116 -0.27899110603922955
10 -2.827433388230814 -0.3090169943749475
11 -2.796017461694916 -0.3387379202452913
12 -2.764601535159018 -0.36812455268467814
13 -2.73318560862312 -0.3971478906347806
14 -2.701769682087222 -0.4257792915650729
15 -2.670353755551324 -0.45399049973954686
16 -2.6389378290154264 -0.4817536741017152
17 -2.607521902479528 -0.5090414157503714
18 -2.5761059759436304 -0.5358267949789967
19 -2.5446900494077322 -0.5620833778521308
20 -2.5132741228718345 -0.5877852522924732
21 -2.4818581963359367 -0.6129070536529764
22 -2.4504422698000385 -0.6374239897486899
23 -2.419026343264141 -0.6613118653236518
24 -2.3876104167282426 -0.6845471059286888
25 -2.356194490192345 -0.7071067811865476
26 -2.324778563656447 -0.7289686274214114
27 -2.293362637120549 -0.7501110696304597
28 -2.2619467105846507 -0.7705132427757895
29 -2.230530784048753 -0.7901550123756905
30 -2.199114857512855 -0.8090169943749475
31 -2.1676989309769574 -0.8270805742745617
32 -2.1362830044410592 -0.8443279255020152
33 -2.104867077905161 -0.8607420270039439
34 -2.0734511513692633 -0.8763066800438637
35 -2.0420352248333655 -0.8910065241883679
36 -2.0106192982974678 -0.9048270524660195
37 -1.9792033717615696 -0.9177546256839813
38 -1.9477874452256716 -0.9297764858882515
39 -1.9163715186897736 -0.9408807689542256
40 -1.8849555921538759 -0.9510565162951536
41 -1.853539665617978 -0.9602936856769431
42 -1.82212373908208 -0.9685831611286312
43 -1.790707812546182 -0.9759167619387474
44 -1.759291886010284 -0.9822872507286887
45 -1.727875959474386 -0.9876883405951378
46 -1.6964600329384882 -0.9921147013144779
47 -1.6650441064025903 -0.99556196460308
48 -1.6336281798666923 -0.9980267284282716
49 -1.6022122533307943 -0.9995065603657316
50 -1.5707963267948963 -1.0
51 -1.5393804002589986 -0.9995065603657316
52 -1.5079644737231006 -0.9980267284282716
53 -1.4765485471872026 -0.99556196460308
54 -1.4451326206513047 -0.9921147013144778
55 -1.4137166941154067 -0.9876883405951377
56 -1.3823007675795087 -0.9822872507286886
57 -1.350884841043611 -0.9759167619387473
58 -1.319468914507713 -0.9685831611286311
59 -1.288052987971815 -0.960293685676943
60 -1.256637061435917 -0.9510565162951535
61 -1.225221134900019 -0.9408807689542253
62 -1.1938052083641213 -0.9297764858882513
63 -1.1623892818282233 -0.917754625683981
64 -1.1309733552923253 -0.9048270524660195
65 -1.0995574287564276 -0.8910065241883678
66 -1.0681415022205294 -0.8763066800438635
67 -1.0367255756846316 -0.8607420270039435
68 -1.0053096491487334 -0.8443279255020149
69 -0.9738937226128357 -0.8270805742745617
70 -0.9424777960769379 -0.8090169943749475
71 -0.9110618695410397 -0.7901550123756902
72 -0.879645943005142 -0.7705132427757891
73 -0.8482300164692438 -0.7501110696304593
74 -0.816814089933346 -0.7289686274214113
75 -0.7853981633974483 -0.7071067811865475
76 -0.7539822368615501 -0.6845471059286885
77 -0.7225663103256523 -0.6613118653236518
78 -0.6911503837897541 -0.6374239897486894
79 -0.6597344572538564 -0.6129070536529764
80 -0.6283185307179586 -0.5877852522924731
81 -0.5969026041820604 -0.5620833778521304
82 -0.5654866776461627 -0.5358267949789965
83 -0.5340707511102645 -0.509041415750371
84 -0.5026548245743667 -0.4817536741017151
85 -0.4712388980384685 -0.45399049973954636
86 -0.43982297150257077 -0.4257792915650724
87 -0.408407044966673 -0.3971478906347805
88 -0.3769911184307748 -0.36812455268467764
89 -0.34557519189487707 -0.3387379202452912
90 -0.31415926535897887 -0.309016994374947
91 -0.2827433388230811 -0.278991106039229
92 -0.25132741228718336 -0.24868988716485468
93 -0.21991148575128516 -0.2181432413965422
94 -0.1884955592153874 -0.18738131458572446
95 -0.1570796326794892 -0.15643446504023042
96 -0.12566370614359146 -0.12533323356430398
97 -0.0942477796076937 -0.09410831331851423
98 -0.06283185307179551 -0.06279051952931301
99 -0.031415926535897754 -0.03141075907812812
100 4.440892098500626e-16 4.440892098500626e-16
101 0.0314159265358982 0.031410759078128556
102 0.06283185307179595 0.06279051952931346
103 0.09424777960769415 0.09410831331851467
104 0.1256637061435919 0.12533323356430442
